Representation,Deleted_Block,Outer_Block_A,Outer_Block_B,Test_n,Metal,S_MAE,S_REC,Inner_MAE_of_S_MAE,Inner_Recovery_of_S_MAE,Inner_MAE_of_S_REC,Inner_Recovery_of_S_REC,Recovery_Primary_Tie_Size,Recovery_Primary_Tied_Set,Outer_Recall_S_MAE,Outer_Recall_S_REC,Delta_Recall,Outer_Hits_S_MAE,Outer_Hits_S_REC,High_n,Budget_k,Outer_BlockMAE_S_MAE,Outer_BlockMAE_S_REC,Delta_BlockMAE_REC_minus_MAE,Inner_Pairs
logHF,0,2,9,4,Zn,F,F,0.11668131123298342,0.6726190476190476,0.11668131123298342,0.6726190476190476,1,F,0.0,0.0,0.0,0,0,1,1,0.07052200193885139,0.07052200193885139,0.0,28
logHF,0,2,9,4,Cu,FC,F,0.1256939583434297,0.5952380952380952,0.13350638890553476,0.6166666666666668,1,F,0.0,0.0,0.0,0,0,1,1,0.12302155776709567,0.14266438086424488,0.01964282309714921,28
logHF,0,2,9,4,Cr,Cν,Cν,0.09572485940778078,0.6511904761904761,0.09572485940778078,0.6511904761904761,1,Cν,1.0,1.0,0.0,1,1,1,1,0.0954197332546628,0.0954197332546628,0.0,28
logHF,0,2,9,4,Co,Cν,Cν,0.0677349020220013,0.6934523809523808,0.0677349020220013,0.6934523809523808,1,Cν,1.0,1.0,0.0,1,1,1,1,0.038101037226487,0.038101037226487,0.0,28
logHF,0,2,9,4,Ni,C,Cν,0.07278130078307805,0.5244047619047619,0.07300385421544285,0.619047619047619,1,Cν,1.0,1.0,0.0,1,1,1,1,0.05076273371964474,0.055561577880194724,0.0047988441605499865,28
logHF,0,2,9,4,Mn,FC,Cν,0.1202826800091579,0.5452380952380953,0.13967031419361178,0.5982142857142856,1,Cν,1.0,0.0,-1.0,1,0,1,1,0.09680041471065493,0.09590372548757331,-0.0008966892230816148,28
logHF,0,2,9,4,Pb,Fν,Cν,0.07987909670804184,0.5666666666666665,0.10221480102038592,0.6720238095238095,1,Cν,0.0,0.0,0.0,0,0,1,1,0.14557623097507022,0.19059431601101223,0.04501808503594201,28
logHF,0,2,9,4,Cd,F,F,0.2995337145472524,0.2767857142857143,0.2995337145472524,0.2767857142857143,1,F,0.0,0.0,0.0,0,0,1,1,0.19254441909940131,0.19254441909940131,0.0,28
logHF,0,2,10,3,Fe,Cν,Cν,0.14322293277499534,0.6482142857142855,0.14322293277499534,0.6482142857142855,1,Cν,1.0,1.0,0.0,1,1,1,1,0.2193491453699562,0.2193491453699562,0.0,28
logHF,0,2,10,3,Zn,F,F,0.11442968869313382,0.6726190476190476,0.11442968869313382,0.6726190476190476,1,F,0.0,0.0,0.0,0,0,1,1,0.08032076657915632,0.08032076657915632,0.0,28
logHF,0,2,10,3,Cu,FC,Cν,0.12459520986814236,0.5952380952380952,0.1506075916682991,0.6553571428571426,1,Cν,0.0,0.0,0.0,0,0,1,1,0.12759759614536825,0.2355407931223037,0.10794319697693544,28
logHF,0,2,10,3,Cr,Cν,Cν,0.10805671438372967,0.694047619047619,0.10805671438372967,0.694047619047619,1,Cν,0.0,0.0,0.0,0,0,1,1,0.04357913076124309,0.04357913076124309,0.0,28
logHF,0,2,10,3,Co,Fν,Cν,0.06510705379514939,0.41904761904761906,0.06679559787972704,0.7053571428571427,1,Cν,1.0,1.0,0.0,1,1,1,1,0.07005979296759796,0.040328386275731765,-0.02973140669186619,28
logHF,0,2,10,3,Ni,C,Cν,0.0605984578785585,0.5958333333333334,0.06211309841423126,0.630952380952381,1,Cν,1.0,1.0,0.0,1,1,1,1,0.09642318680642126,0.09562757111918913,-0.0007956156872321318,28
logHF,0,2,10,3,Mn,FC,FC,0.08854604452681107,0.6642857142857144,0.08854604452681107,0.6642857142857144,1,FC,0.0,0.0,0.0,0,0,1,1,0.23946134377404205,0.23946134377404205,0.0,28
logHF,0,2,10,3,Pb,F,FC,0.09197992913274858,0.526190476190476,0.09213069838305098,0.5529761904761903,1,FC,0.0,0.0,0.0,0,0,1,1,0.09433412474651504,0.1070940625504414,0.012759937803926369,28
logHF,0,2,10,3,Cd,C,F,0.24428511856687332,0.34523809523809523,0.24858382178836,0.38511904761904764,1,F,0.0,0.0,0.0,0,0,1,1,0.3841576829504231,0.3546386633523566,-0.029519019598066465,28
logHF,0,3,4,11,Fe,Cν,Cν,0.18205666222867278,0.6363095238095237,0.18205666222867278,0.6363095238095237,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.09303969667351658,0.09303969667351658,0.0,28
logHF,0,3,4,11,Zn,F,F,0.07947500788793353,0.5601190476190476,0.07947500788793353,0.5601190476190476,1,F,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.1951054323303479,0.1951054323303479,0.0,28
logHF,0,3,4,11,Cu,FC,Cν,0.13345511537020324,0.4934523809523811,0.17306915309974943,0.5541666666666667,1,Cν,0.6666666666666666,1.0,0.33333333333333337,2,3,3,3,0.10965481556042966,0.16156068476197333,0.051905869201543664,28
logHF,0,3,4,11,Cr,Cν,Cν,0.1009486037419064,0.6869047619047619,0.1009486037419064,0.6869047619047619,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.10683013032266718,0.10683013032266718,0.0,28
logHF,0,3,4,11,Co,Cν,Cν,0.06748655125183119,0.6958333333333332,0.06748655125183119,0.6958333333333332,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.05094715898006013,0.05094715898006013,0.0,28
logHF,0,3,4,11,Ni,C,Cν,0.0778004712062976,0.4726190476190477,0.079115821358698,0.5410714285714285,1,Cν,1.0,1.0,0.0,3,3,3,3,0.04007871378823251,0.04136462091522707,0.0012859071269945635,28
logHF,0,3,4,11,Mn,Fν,Cν,0.13670334125584674,0.5113095238095238,0.14991716961618348,0.6482142857142856,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.12231588460878513,0.07481998701311779,-0.047495897595667344,28
logHF,0,3,4,11,Pb,F,C,0.1054558202339398,0.44999999999999984,0.13054726765290722,0.5452380952380951,1,C,1.0,0.3333333333333333,-0.6666666666666667,3,1,3,3,0.055932460535101564,0.08454595066273862,0.02861349012763706,28
logHF,0,3,4,11,Cd,C,F,0.25830166892223116,0.15119047619047618,0.26334804154249164,0.26011904761904764,1,F,0.0,0.3333333333333333,0.3333333333333333,0,1,3,3,0.34650743483992164,0.3354728007882133,-0.011034634051708347,28
logHF,0,3,5,11,Fe,C,Cν,0.17728802183662687,0.45952380952380956,0.1788217989072781,0.6779761904761904,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.12626073746033406,0.10441651819319013,-0.02184421926714393,28
logHF,0,3,5,11,Zn,F,F,0.09135865178559957,0.5779761904761905,0.09135865178559957,0.5779761904761905,1,F,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.15837314925355667,0.15837314925355667,0.0,28
logHF,0,3,5,11,Cu,FC,FC,0.1349617586525623,0.5648809523809525,0.1349617586525623,0.5648809523809525,1,FC,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.11226189061152102,0.11226189061152102,0.0,28
logHF,0,3,5,11,Cr,Cν,Cν,0.0921651824070088,0.6511904761904762,0.0921651824070088,0.6511904761904762,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.13179969202703365,0.13179969202703365,0.0,28
logHF,0,3,5,11,Co,C,Cν,0.06630924392562385,0.47559523809523824,0.06772642779049777,0.6124999999999999,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.0513223353186048,0.04703173666323996,-0.004290598655364838,28
logHF,0,3,5,11,Ni,C,Cν,0.0732283029204499,0.5321428571428573,0.07516018365609414,0.5648809523809524,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.05587179981052018,0.0528277286560085,-0.00304407115451168,28
logHF,0,3,5,11,Mn,FC,Cν,0.13231742644667835,0.4886904761904762,0.14424140166824936,0.6482142857142856,1,Cν,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,3,3,0.08222377701321729,0.09813878075644894,0.015915003743231654,28
logHF,0,3,5,11,Pb,F,C,0.10095970931893916,0.4857142857142856,0.1257707537461684,0.563095238095238,1,C,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.07692751821984362,0.11002194737134927,0.03309442915150565,28
logHF,0,3,5,11,Cd,C,F,0.31105158989607096,0.23154761904761906,0.3112924125461121,0.35535714285714287,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.17957315929053613,0.18370232817793516,0.004129168887399046,28
logHF,0,3,6,19,Fe,Cν,Cν,0.1759294734003331,0.7857142857142858,0.1759294734003331,0.7857142857142858,1,Cν,0.6,0.6,0.0,3,3,5,5,0.15218553439713223,0.15218553439713223,0.0,28
logHF,0,3,6,19,Zn,Fν,F,0.11009697695249629,0.34523809523809523,0.11013816204274687,0.49404761904761907,1,F,0.8,0.8,0.0,4,4,5,5,0.1098447163828183,0.1359790483196917,0.02613433193687341,28
logHF,0,3,6,19,Cu,FC,F,0.13968033802737903,0.5208333333333334,0.15564433131071548,0.5922619047619049,1,F,0.8,0.6,-0.20000000000000007,4,3,5,5,0.10624207982776868,0.10699737821629901,0.0007552983885303344,28
logHF,0,3,6,19,Cr,Cν,Cν,0.07404376932211919,0.7202380952380955,0.07404376932211919,0.7202380952380955,1,Cν,0.6,0.6,0.0,3,3,5,5,0.16394912418156424,0.16394912418156424,0.0,28
logHF,0,3,6,19,Co,C,Cν,0.06791147903440474,0.5684523809523809,0.06822963101256328,0.6845238095238095,1,Cν,0.8,0.8,0.0,4,4,5,5,0.06810132183222345,0.06619558813064191,-0.0019057337015815426,28
logHF,0,3,6,19,Ni,C,C,0.07982798743101642,0.5684523809523809,0.07982798743101642,0.5684523809523809,2,F|C,0.8,0.8,0.0,4,4,5,5,0.046424090940258234,0.046424090940258234,3.469446951953614e-18,28
logHF,0,3,6,19,Mn,F,Cν,0.13888843520866007,0.4226190476190476,0.147010011301889,0.693452380952381,1,Cν,0.2,0.8,0.6000000000000001,1,4,5,5,0.13734673902231215,0.08426291170826586,-0.05308382731404629,28
logHF,0,3,6,19,Pb,F,C,0.1048731626169224,0.369047619047619,0.1274754528571676,0.49999999999999994,1,C,0.8,0.4,-0.4,4,2,5,5,0.0782141098821542,0.0976596154618676,0.019445505579713404,28
logHF,0,3,6,19,Cd,Cν,Cν,0.292556501783105,0.4166666666666667,0.292556501783105,0.4166666666666667,1,Cν,0.2,0.2,0.0,1,1,5,5,0.25331130657310313,0.25331130657310313,0.0,28
logHF,0,3,7,11,Fe,Cν,Cν,0.13160538274011732,0.6779761904761904,0.13160538274011732,0.6779761904761904,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.2324064199521017,0.2324064199521017,0.0,28
logHF,0,3,7,11,Zn,F,F,0.1157423249492048,0.5958333333333333,0.1157423249492048,0.5958333333333333,1,F,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.07678472486186322,0.07678472486186322,0.0,28
logHF,0,3,7,11,Cu,FC,F,0.13981764546292894,0.4815476190476192,0.14839792830070092,0.5708333333333334,1,F,1.0,0.6666666666666666,-0.33333333333333337,3,2,3,3,0.09575912366899789,0.11388030313404937,0.018121179465051485,28
logHF,0,3,7,11,Cr,Cν,Cν,0.09656004474870163,0.6511904761904762,0.09656004474870163,0.6511904761904762,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.11406362022472688,0.11406362022472688,-6.938893903907228e-18,28
logHF,0,3,7,11,Co,C,Cν,0.05452836138985383,0.5113095238095239,0.05526547563867785,0.600595238095238,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.09280680346072023,0.08857823522916702,-0.004228568231553209,28
logHF,0,3,7,11,Ni,C,Cν,0.06614850314995042,0.5321428571428573,0.06754697788887377,0.6053571428571428,1,Cν,1.0,1.0,0.0,3,3,3,3,0.07721095303934339,0.07530626764230224,-0.00190468539704116,28
logHF,0,3,7,11,Mn,FC,Cν,0.13577511299635617,0.4886904761904762,0.14410541817566952,0.6720238095238095,1,Cν,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,3,3,0.06849314058173281,0.10346657534061612,0.034973434758883315,28
logHF,0,3,7,11,Pb,F,C,0.10504081904340597,0.44999999999999984,0.12758546854995875,0.5095238095238094,1,C,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,3,3,0.058119331533107554,0.09830512665056274,0.04018579511745518,28
logHF,0,3,7,11,Cd,C,Fν,0.31931710676340375,0.17202380952380952,0.34692745984373746,0.28095238095238095,1,Fν,0.3333333333333333,0.0,-0.3333333333333333,1,0,3,3,0.14512079638303432,0.16329436092587843,0.018173564542844106,28
logHF,0,3,8,18,Fe,Fν,Cν,0.15463769965571444,0.4226190476190478,0.17774472514324074,0.7053571428571429,1,Cν,0.2,0.4,0.2,1,2,5,5,0.21263388427668892,0.15227927485293785,-0.060354609423751066,28
logHF,0,3,8,18,Zn,F,F,0.10593269945744425,0.5863095238095237,0.10593269945744425,0.5863095238095237,1,F,0.6,0.6,0.0,3,3,5,5,0.1342550591882128,0.1342550591882128,0.0,28
logHF,0,3,8,18,Cu,FC,F,0.13908790917048677,0.4642857142857144,0.14601650548578046,0.5357142857142858,1,F,0.8,0.6,-0.20000000000000007,4,3,5,5,0.10822330307378836,0.12344932619254315,0.015226023118754789,28
logHF,0,3,8,18,Cr,C,Cν,0.11099004893622903,0.5654761904761905,0.11317486636946353,0.7202380952380952,1,Cν,0.4,0.6,0.19999999999999996,2,3,5,5,0.12536357232227738,0.106659724386493,-0.01870384793578437,28
logHF,0,3,8,18,Co,C,Cν,0.06425107521899873,0.636904761904762,0.07157308324160308,0.7202380952380952,1,Cν,0.6,0.8,0.20000000000000007,3,4,5,5,0.0662765366351318,0.06336855465512788,-0.002907981980003936,28
logHF,0,3,8,18,Ni,C,C,0.07586451449499032,0.6577380952380951,0.07586451449499032,0.6577380952380951,2,C|Cν,0.4,0.4,0.0,2,2,5,5,0.057164918229745246,0.057164918229745246,0.0,28
logHF,0,3,8,18,Mn,Fν,Cν,0.11003393971330366,0.43749999999999994,0.13177503572235127,0.7172619047619048,1,Cν,0.2,0.6,0.39999999999999997,1,3,5,5,0.16028738425443934,0.13141193650431082,-0.0288754477501285,28
logHF,0,3,8,18,Pb,F,C,0.09500810307640503,0.3571428571428571,0.10868665357227832,0.49999999999999994,1,C,1.0,0.6,-0.4,5,3,5,5,0.08531046883890742,0.12098924862697046,0.035678779788063046,28
logHF,0,3,8,18,Cd,FC,F,0.3097781662087847,0.3333333333333333,0.31309331989510936,0.33630952380952384,1,F,0.2,0.6,0.39999999999999997,1,3,5,5,0.3085131880415938,0.25272163277665183,-0.05579155526494198,28
logHF,0,3,9,11,Fe,C,Cν,0.1672884535973585,0.536904761904762,0.17631364941057306,0.6601190476190476,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.15683927488791044,0.12600405886917693,-0.030835216018733527,28
logHF,0,3,9,11,Zn,F,F,0.1133498766412374,0.5363095238095238,0.1133498766412374,0.5363095238095238,1,F,1.0,1.0,0.0,3,3,3,3,0.08907347979848083,0.08907347979848083,0.0,28
logHF,0,3,9,11,Cu,FC,F,0.13053633347363197,0.45773809523809533,0.14205451428189922,0.49345238095238103,2,F|Fν,1.0,1.0,0.0,3,3,3,3,0.12696731546359202,0.1338945997478614,0.006927284284269378,28
logHF,0,3,9,11,Cr,Cν,Cν,0.09977385630921491,0.6392857142857141,0.09977385630921491,0.6392857142857141,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.11683931845083381,0.11683931845083381,-6.938893903907228e-18,28
logHF,0,3,9,11,Co,C,Cν,0.0697016997093293,0.5470238095238097,0.0720684499783203,0.707738095238095,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.04165092153620019,0.042343998256568524,0.0006930767203683387,28
logHF,0,3,9,11,Ni,C,Fν,0.07179962173053132,0.5321428571428573,0.08037106261245953,0.655952380952381,1,Fν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.06002000170584702,0.08453604124935586,0.02451603954350884,28
logHF,0,3,9,11,Mn,FC,Cν,0.12204437779872561,0.42916666666666664,0.13736872204924958,0.6577380952380952,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.1279185274984137,0.11079175527583207,-0.017126772222581632,28
logHF,0,3,9,11,Pb,F,Cν,0.07769882992246409,0.4857142857142856,0.10825808850925984,0.6380952380952379,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.16912300652992557,0.20142748982401035,0.03230448329408478,28
logHF,0,3,9,11,Cd,Fν,Fν,0.28742652985975287,0.3607142857142857,0.28742652985975287,0.3607142857142857,1,Fν,0.0,0.0,0.0,0,0,3,3,0.38977958580268296,0.38977958580268296,0.0,28
logHF,0,3,10,10,Fe,Cν,Cν,0.13990028700348012,0.7136904761904762,0.13990028700348012,0.7136904761904762,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.2689170398424054,0.2689170398424054,0.0,28
logHF,0,3,10,10,Zn,Fν,F,0.11039420260423127,0.49166666666666664,0.11262622805462628,0.5363095238095238,1,F,1.0,1.0,0.0,3,3,3,3,0.10455429046738464,0.09011431336112499,-0.014439977106259647,28
logHF,0,3,10,10,Cu,FC,F,0.13134173360945686,0.45773809523809533,0.13471378184936003,0.49345238095238103,1,F,1.0,1.0,0.0,3,3,3,3,0.1255774134031257,0.16237272716828685,0.03679531376516115,28
logHF,0,3,10,10,Cr,Cν,Cν,0.10645235904542073,0.6869047619047618,0.10645235904542073,0.6869047619047618,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.07909832428036746,0.07909832428036746,0.0,28
logHF,0,3,10,10,Co,Fν,Cν,0.0640538443230754,0.4279761904761905,0.06885541768391494,0.731547619047619,1,Cν,0.6666666666666666,1.0,0.33333333333333337,2,3,3,3,0.07338159370314869,0.04164117292229662,-0.03174042078085207,28
logHF,0,3,10,10,Ni,C,Cν,0.05819593117895589,0.6035714285714286,0.059762108279873875,0.6124999999999999,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.1131126327747541,0.11175743071605428,-0.0013552020586998226,28
logHF,0,3,10,10,Mn,FC,Cν,0.08450693105120356,0.5839285714285714,0.10503106234434105,0.6482142857142856,1,Cν,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,3,3,0.27921232135279295,0.27116638720448677,-0.008045934148306177,28
logHF,0,3,10,10,Pb,F,C,0.08785951468902299,0.4857142857142856,0.11652312752246807,0.5273809523809522,1,C,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.12912242090757814,0.1485542255855984,0.019431804678020248,28
logHF,0,3,10,10,Cd,C,F,0.23629689298422094,0.30892857142857144,0.23685299862862477,0.43273809523809526,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.4342834387165796,0.442979784334186,0.008696345617606405,28
logHF,0,4,5,4,Fe,Cν,Cν,0.18042278507649548,0.5648809523809524,0.18042278507649548,0.5648809523809524,1,Cν,1.0,1.0,0.0,1,1,1,1,0.06631889023419824,0.06631889023419824,0.0,28
logHF,0,4,5,4,Zn,F,F,0.07675913193856265,0.6249999999999999,0.07675913193856265,0.6249999999999999,1,F,1.0,1.0,0.0,1,1,1,1,0.19456816752104283,0.19456816752104283,0.0,28
logHF,0,4,5,4,Cu,FC,Fν,0.1205547171873547,0.5833333333333333,0.15216599053266125,0.6000000000000002,1,Fν,0.0,1.0,1.0,0,1,1,1,0.1275993491018485,0.10463212672380784,-0.022967222378040664,28
logHF,0,4,5,4,Cr,Cν,Cν,0.09118492784559029,0.6226190476190475,0.09118492784559029,0.6226190476190475,1,Cν,1.0,1.0,0.0,1,1,1,1,0.1060265146998069,0.1060265146998069,0.0,28
logHF,0,4,5,4,Co,C,Cν,0.0638941845944855,0.5613095238095239,0.06462329138399944,0.6767857142857141,1,Cν,1.0,1.0,0.0,1,1,1,1,0.05515347358690742,0.05300890830563704,-0.002144565281270383,28
logHF,0,4,5,4,Ni,C,Cν,0.0746598692564521,0.5244047619047619,0.07633358292991545,0.5714285714285714,1,Cν,1.0,1.0,0.0,1,1,1,1,0.043706981969264536,0.04240081711251176,-0.0013061648567527784,28
logHF,0,4,5,4,Mn,FC,Cν,0.13400087804914132,0.5095238095238096,0.14969722932165005,0.5720238095238095,1,Cν,1.0,1.0,0.0,1,1,1,1,0.06048112260395144,0.07350043544550222,0.013019312841550779,28
logHF,0,4,5,4,Pb,F,FC,0.10512201947241769,0.5916666666666666,0.10768421474234721,0.606547619047619,1,FC,0.0,0.0,0.0,0,0,1,1,0.039301594163700715,0.040278928453685414,0.0009773342899846993,28
logHF,0,4,5,4,Cd,F,F,0.2603077707000763,0.26488095238095233,0.2603077707000763,0.26488095238095233,1,F,0.0,0.0,0.0,0,0,1,1,0.32098239531397305,0.32098239531397305,0.0,28
logHF,0,4,6,12,Fe,Cν,Cν,0.16797942439030636,0.6583333333333334,0.16797942439030636,0.6583333333333334,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.13273350853313198,0.13273350853313198,1.3877787807814457e-17,28
logHF,0,4,6,12,Zn,F,F,0.09010881792422827,0.5363095238095238,0.09010881792422827,0.5363095238095238,1,F,1.0,1.0,0.0,3,3,3,3,0.15775899911946145,0.15775899911946145,-1.3877787807814457e-17,28
logHF,0,4,6,12,Cu,FC,F,0.12796976007428332,0.594047619047619,0.14972810831783998,0.6345238095238095,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.10613246872085244,0.09130575531354848,-0.014826713407303967,28
logHF,0,4,6,12,Cr,Cν,Cν,0.0952111145211042,0.7059523809523809,0.0952111145211042,0.7059523809523809,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.08139397504594177,0.08139397504594177,0.0,28
logHF,0,4,6,12,Co,Cν,Cν,0.05962552033646714,0.6464285714285714,0.05962552033646714,0.6464285714285714,1,Cν,1.0,1.0,0.0,3,3,3,3,0.0776281883272055,0.0776281883272055,6.938893903907228e-18,28
logHF,0,4,6,12,Ni,C,C,0.08070201219470365,0.544047619047619,0.08070201219470365,0.544047619047619,1,C,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.0286183846681894,0.0286183846681894,0.0,28
logHF,0,4,6,12,Mn,Fν,Cν,0.12984553930958673,0.5190476190476191,0.1435128576377302,0.6226190476190476,1,Cν,0.3333333333333333,1.0,0.6666666666666667,1,3,3,3,0.09957874842417411,0.08106036645681163,-0.01851838196736249,28
logHF,0,4,6,12,Pb,F,C,0.10602601840611023,0.4940476190476189,0.12731708323342025,0.5214285714285714,1,C,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.051330843109044476,0.06264533132936459,0.011314488220320114,28
logHF,0,4,6,12,Cd,Fν,Fν,0.2329708506895464,0.42023809523809524,0.2329708506895464,0.42023809523809524,1,Fν,0.0,0.0,0.0,0,0,3,3,0.4408173315662757,0.4408173315662757,0.0,28
logHF,0,4,7,4,Fe,Cν,Cν,0.1406142610843972,0.5767857142857142,0.1406142610843972,0.5767857142857142,1,Cν,1.0,1.0,0.0,1,1,1,1,0.18798913798396066,0.18798913798396066,0.0,28
logHF,0,4,7,4,Zn,F,F,0.09766108467755026,0.6071428571428571,0.09766108467755026,0.6071428571428571,1,F,0.0,0.0,0.0,0,0,1,1,0.1166669323209682,0.1166669323209682,0.0,28
logHF,0,4,7,4,Cu,FC,Cν,0.1280926228408001,0.5505952380952384,0.17783702460617404,0.6107142857142857,1,Cν,0.0,0.0,0.0,0,0,1,1,0.09710838451680487,0.17397305351872816,0.07686466900192329,28
logHF,0,4,7,4,Cr,Cν,Cν,0.09578808105976781,0.6434523809523809,0.09578808105976781,0.6434523809523809,1,Cν,1.0,1.0,0.0,1,1,1,1,0.09144728267367397,0.09144728267367397,0.0,28
logHF,0,4,7,4,Co,Cν,Cν,0.053561795187573695,0.6958333333333332,0.053561795187573695,0.6958333333333332,1,Cν,1.0,1.0,0.0,1,1,1,1,0.09060812488200226,0.09060812488200226,0.0,28
logHF,0,4,7,4,Ni,Cν,Cν,0.06888271294406845,0.607142857142857,0.06888271294406845,0.607142857142857,1,Cν,1.0,1.0,0.0,1,1,1,1,0.06622159367898345,0.06622159367898345,0.0,28
logHF,0,4,7,4,Mn,FC,Cν,0.13820100018347145,0.5005952380952381,0.1455876174187057,0.5720238095238095,1,Cν,1.0,1.0,0.0,1,1,1,1,0.041365313434946094,0.0949481807882302,0.0535828673532841,28
logHF,0,4,7,4,Pb,F,FC,0.10581659403629254,0.5559523809523809,0.10844666946744765,0.5708333333333332,1,FC,0.0,0.0,0.0,0,0,1,1,0.03726595973923319,0.03982399220607585,0.0025580324668426635,28
logHF,0,4,7,4,Cd,F,F,0.2694185743730199,0.3125,0.2694185743730199,0.3125,1,F,0.0,0.0,0.0,0,0,1,1,0.27926337326966666,0.27926337326966666,2.7755575615628914e-17,28
logHF,0,4,8,11,Fe,Fν,Cν,0.15526186200965048,0.43095238095238114,0.1716594371869126,0.6303571428571428,1,Cν,0.0,0.3333333333333333,0.3333333333333333,0,1,3,3,0.1553068735854031,0.09631170192411016,-0.058995171661292936,28
logHF,0,4,8,11,Zn,F,F,0.08629910244885299,0.6238095238095239,0.08629910244885299,0.6238095238095239,1,F,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.168732359087022,0.168732359087022,1.3877787807814457e-17,28
logHF,0,4,8,11,Cu,FC,Cν,0.126192283126597,0.5523809523809524,0.1849663269470405,0.6166666666666666,1,Cν,0.6666666666666666,0.0,-0.6666666666666666,2,0,3,3,0.12606503799697838,0.17384775133112296,0.04778271333414459,28
logHF,0,4,8,11,Cr,Cν,Cν,0.10353625159531299,0.6821428571428572,0.10353625159531299,0.6821428571428572,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.09423598546393094,0.09423598546393094,-6.938893903907228e-18,28
logHF,0,4,8,11,Co,C,Cν,0.0629955722788264,0.6892857142857142,0.06477759822805451,0.7505952380952381,1,Cν,0.0,0.3333333333333333,0.3333333333333333,0,1,3,3,0.06348841409980477,0.06392546215798943,0.0004370480581846539,28
logHF,0,4,8,11,Ni,C,Cν,0.0762715113546115,0.6357142857142856,0.07845799251346387,0.7142857142857143,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.04470640383930215,0.04593919023079743,0.0012327863914952802,28
logHF,0,4,8,11,Mn,Fν,Cν,0.09984331089234699,0.5065476190476191,0.13726827479468284,0.6434523809523809,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.1632129042207383,0.09387480860212406,-0.06933809561861425,28
logHF,0,4,8,11,Pb,F,Cν,0.09525147124959714,0.4749999999999999,0.1194697838278128,0.5517857142857142,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.07535624104481267,0.09919897683574083,0.023842735790928167,28
logHF,0,4,8,11,Cd,C,Fν,0.2571950720444282,0.1261904761904762,0.26287171486646005,0.30178571428571427,1,Fν,0.0,0.3333333333333333,0.3333333333333333,0,1,3,3,0.37750281661252766,0.41953338287221736,0.042030566259689706,28
logHF,0,4,9,4,Fe,Cν,Cν,0.17625330666784558,0.5470238095238095,0.17625330666784558,0.5470238095238095,1,Cν,1.0,1.0,0.0,1,1,1,1,0.07824977587138682,0.07824977587138682,0.0,28
logHF,0,4,9,4,Zn,F,F,0.09779119433489962,0.5714285714285714,0.09779119433489962,0.5714285714285714,1,F,1.0,1.0,0.0,1,1,1,1,0.11478601823372486,0.11478601823372486,0.0,28
